image_id,degradation_type,field,ground_truth,prediction,exact_match,edit_distance_score
id_card_0010_rotation,rotation,name,KEVIN MILLS,KEVIN MILLS,1,1.0
id_card_0010_rotation,rotation,dob,1993-03-27,1993-03-27,1,1.0
id_card_0010_rotation,rotation,id_number,DL-GH50097KD,DL-GH50097KD,1,1.0
id_card_0010_rotation,rotation,address,"19136 SHELLY PORT, NEW BROOKE, RI 11246","19136 SHELLY PORT, NEW BROOKE, RI 11246",1,1.0
id_card_0010_rotation,rotation,issue_date,2021-11-12,2025-11-11,0,0.8
id_card_0010_rotation,rotation,expiry_date,2025-11-11,2025-11-11,1,1.0
id_card_0011_blur,blur,name,LISA ARCHER,LISA ARCHER,1,1.0
id_card_0011_blur,blur,dob,2004-10-10,2004-10-10,1,1.0
id_card_0011_blur,blur,id_number,DL-QP53462TD,DL-QP53462TD,1,1.0
id_card_0011_blur,blur,address,"07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701","07991 AMANDA PARKWAYS SUITE 251, WESI JUSIIN, NV 71701",0,0.963
id_card_0011_blur,blur,issue_date,2022-08-01,2022-08-01,1,1.0
id_card_0011_blur,blur,expiry_date,2026-07-31,2026-07-31,1,1.0
id_card_0011_combined,combined,name,LISA ARCHER,LISA ARCHER,1,1.0
id_card_0011_combined,combined,dob,2004-10-10,2004-10-10,1,1.0
id_card_0011_combined,combined,id_number,DL-QP53462TD,DL-QP53462TD,1,1.0
id_card_0011_combined,combined,address,"07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701","07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701",1,1.0
id_card_0011_combined,combined,issue_date,2022-08-01,2022-08-01,1,1.0
id_card_0011_combined,combined,expiry_date,2026-07-31,2026-07-31,1,1.0
id_card_0011_glare,glare,name,LISA ARCHER,LISA ARCHER,1,1.0
id_card_0011_glare,glare,dob,2004-10-10,2004-10-10,1,1.0
id_card_0011_glare,glare,id_number,DL-QP53462TD,DL-QP53462TD,1,1.0
id_card_0011_glare,glare,address,"07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701","07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701",1,1.0
id_card_0011_glare,glare,issue_date,2022-08-01,2022-08-01,1,1.0
id_card_0011_glare,glare,expiry_date,2026-07-31,2026-07-31,1,1.0
id_card_0011_jpeg,jpeg,name,LISA ARCHER,LISA ARCHER,1,1.0
id_card_0011_jpeg,jpeg,dob,2004-10-10,2004-10-10,1,1.0
id_card_0011_jpeg,jpeg,id_number,DL-QP53462TD,DL-QP53462TD,1,1.0
id_card_0011_jpeg,jpeg,address,"07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701","07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701",1,1.0
id_card_0011_jpeg,jpeg,issue_date,2022-08-01,2022-08-01,1,1.0
id_card_0011_jpeg,jpeg,expiry_date,2026-07-31,2026-07-31,1,1.0
id_card_0011_rotation,rotation,name,LISA ARCHER,LISA ARCHER,1,1.0
id_card_0011_rotation,rotation,dob,2004-10-10,2004-10-10,1,1.0
id_card_0011_rotation,rotation,id_number,DL-QP53462TD,DL-QP53462TD,1,1.0
id_card_0011_rotation,rotation,address,"07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701","07991 AMANDA PARKWAYS SUITE 251, WEST JUSTIN, NV 71701",1,1.0
id_card_0011_rotation,rotation,issue_date,2022-08-01,2026-07-31,0,0.7
id_card_0011_rotation,rotation,expiry_date,2026-07-31,2026-07-31,1,1.0
id_card_0012_blur,blur,name,JEFF HILL,JEFF HILL,1,1.0
id_card_0012_blur,blur,dob,1988-06-29,1988-06-29,1,1.0
id_card_0012_blur,blur,id_number,DL-HG84124VJ,DL-HG84124VJ,1,1.0
id_card_0012_blur,blur,address,"4935 GRACE WALK, WILLIAMVIEW, MH 07159","4935 GRACE WALK, WILLIAMVIEW, MH 07159",1,1.0
id_card_0012_blur,blur,issue_date,2021-08-07,2021-08-07,1,1.0
id_card_0012_blur,blur,expiry_date,2029-08-05,2029-08-05,1,1.0
id_card_0012_combined,combined,name,JEFF HILL,JEFF HILL,1,1.0
id_card_0012_combined,combined,dob,1988-06-29,1988-06-29,1,1.0
id_card_0012_combined,combined,id_number,DL-HG84124VJ,DL-HG84124VJ,1,1.0
id_card_0012_combined,combined,address,"4935 GRACE WALK, WILLIAMVIEW, MH 07159","4935 GRACE WALK, WILLIAMVIEW, MH 07159",1,1.0
id_card_0012_combined,combined,issue_date,2021-08-07,2021-08-07,1,1.0
id_card_0012_combined,combined,expiry_date,2029-08-05,2029-08-05,1,1.0
id_card_0012_glare,glare,name,JEFF HILL,JEFF HILL,1,1.0
id_card_0012_glare,glare,dob,1988-06-29,1988-06-29,1,1.0
id_card_0012_glare,glare,id_number,DL-HG84124VJ,DL-HG84124VJ,1,1.0
id_card_0012_glare,glare,address,"4935 GRACE WALK, WILLIAMVIEW, MH 07159","4935 GRACE WALK, WILLIAMVIEW, MH 07159",1,1.0
id_card_0012_glare,glare,issue_date,2021-08-07,2021-08-07,1,1.0
id_card_0012_glare,glare,expiry_date,2029-08-05,2029-08-05,1,1.0
id_card_0012_jpeg,jpeg,name,JEFF HILL,JEFF HILL,1,1.0
id_card_0012_jpeg,jpeg,dob,1988-06-29,1988-06-29,1,1.0
id_card_0012_jpeg,jpeg,id_number,DL-HG84124VJ,DL-HG84124VJ,1,1.0
id_card_0012_jpeg,jpeg,address,"4935 GRACE WALK, WILLIAMVIEW, MH 07159","4935 GRACE WALK, WILLIAMVIEW, MH 07159",1,1.0
id_card_0012_jpeg,jpeg,issue_date,2021-08-07,2021-08-07,1,1.0
id_card_0012_jpeg,jpeg,expiry_date,2029-08-05,2029-08-05,1,1.0
id_card_0012_rotation,rotation,name,JEFF HILL,JEFF HILL,1,1.0
id_card_0012_rotation,rotation,dob,1988-06-29,1988-06-29,1,1.0
id_card_0012_rotation,rotation,id_number,DL-HG84124VJ,DL-HG84124VJ,1,1.0
id_card_0012_rotation,rotation,address,"4935 GRACE WALK, WILLIAMVIEW, MH 07159","4935 GRACE WALK, WILLIAMVIEW, MH 07159",1,1.0
id_card_0012_rotation,rotation,issue_date,2021-08-07,2029-08-05,0,0.8
id_card_0012_rotation,rotation,expiry_date,2029-08-05,2029-08-05,1,1.0
id_card_0013_blur,blur,name,DAVID GARCIA,DAVID GARCIA,1,1.0
id_card_0013_blur,blur,dob,1950-10-08,1950-10-08,1,1.0
id_card_0013_blur,blur,id_number,DL-JA42786HE,DL-JA42786HE,1,1.0
id_card_0013_blur,blur,address,"059 RUSSELL CANYON, MICHAELTON, MH 47399","059 RUSSELL CANYON, MICHAELTON, MH 47399",1,1.0
id_card_0013_blur,blur,issue_date,2025-06-01,2025-06-01,1,1.0
id_card_0013_blur,blur,expiry_date,2030-05-31,2030-05-31,1,1.0
id_card_0013_combined,combined,name,DAVID GARCIA,DAVID GARCIA,1,1.0
id_card_0013_combined,combined,dob,1950-10-08,1950-10-08,1,1.0
id_card_0013_combined,combined,id_number,DL-JA42786HE,DL-JA42786HE,1,1.0
id_card_0013_combined,combined,address,"059 RUSSELL CANYON, MICHAELTON, MH 47399","059 RUSSELL CANYON, MICHAELTON, MH 47399",1,1.0
id_card_0013_combined,combined,issue_date,2025-06-01,2025-06-01,1,1.0
id_card_0013_combined,combined,expiry_date,2030-05-31,2030-05-31,1,1.0
id_card_0013_glare,glare,name,DAVID GARCIA,DAVID GARCIA,1,1.0
id_card_0013_glare,glare,dob,1950-10-08,1950-10-08,1,1.0
id_card_0013_glare,glare,id_number,DL-JA42786HE,DL-JA42786HE,1,1.0
id_card_0013_glare,glare,address,"059 RUSSELL CANYON, MICHAELTON, MH 47399","059 RUSSELL CANYON, MICHAELTON, MH 47399",1,1.0
id_card_0013_glare,glare,issue_date,2025-06-01,2025-06-01,1,1.0
id_card_0013_glare,glare,expiry_date,2030-05-31,2030-05-31,1,1.0
id_card_0013_jpeg,jpeg,name,DAVID GARCIA,DAVID GARCIA,1,1.0
id_card_0013_jpeg,jpeg,dob,1950-10-08,1950-10-08,1,1.0
id_card_0013_jpeg,jpeg,id_number,DL-JA42786HE,DL-JA42786HE,1,1.0
id_card_0013_jpeg,jpeg,address,"059 RUSSELL CANYON, MICHAELTON, MH 47399","059 RUSSELL CANYON, MICHAELTON, MH 47399",1,1.0
id_card_0013_jpeg,jpeg,issue_date,2025-06-01,2025-06-01,1,1.0
id_card_0013_jpeg,jpeg,expiry_date,2030-05-31,2030-05-31,1,1.0
id_card_0013_rotation,rotation,name,DAVID GARCIA,DAVID GARCIA,1,1.0
id_card_0013_rotation,rotation,dob,1950-10-08,1950-10-08,1,1.0
id_card_0013_rotation,rotation,id_number,DL-JA42786HE,DL-JA42786HE,1,1.0
id_card_0013_rotation,rotation,address,"059 RUSSELL CANYON, MICHAELTON, MH 47399","059 RUSSELL CANYON, MICHAELTON, MH 47399",1,1.0
id_card_0013_rotation,rotation,issue_date,2025-06-01,2030-05-31,0,0.6
id_card_0013_rotation,rotation,expiry_date,2030-05-31,2030-05-31,1,1.0
id_card_0014_blur,blur,name,SHELBY WALKER,SHELBY WALKER,1,1.0
id_card_0014_blur,blur,dob,1995-10-23,1995-10-23,1,1.0
id_card_0014_blur,blur,id_number,DL-ZZ69232LA,DL-ZZ69232LA,1,1.0
id_card_0014_blur,blur,address,"56342 PATRICK CAMP, WALKERMOUTH, MI 40502","56342 PATRICK CAMP, WALKERMOUTH, MI 40502",1,1.0
id_card_0014_blur,blur,issue_date,2025-12-25,2025-12-25,1,1.0
id_card_0014_blur,blur,expiry_date,2032-12-23,2032-12-23,1,1.0
id_card_0014_combined,combined,name,SHELBY WALKER,SHELBY WALKER,1,1.0
id_card_0014_combined,combined,dob,1995-10-23,1995-10-23,1,1.0
id_card_0014_combined,combined,id_number,DL-ZZ69232LA,DL-ZZ69232LA,1,1.0
id_card_0014_combined,combined,address,"56342 PATRICK CAMP, WALKERMOUTH, MI 40502","56342 PATRICK CAMP, WALKERMOUTH, MI 40502",1,1.0
id_card_0014_combined,combined,issue_date,2025-12-25,2025-12-25,1,1.0
id_card_0014_combined,combined,expiry_date,2032-12-23,2032-12-23,1,1.0
id_card_0014_glare,glare,name,SHELBY WALKER,SHELBY WALKER,1,1.0
id_card_0014_glare,glare,dob,1995-10-23,1995-10-23,1,1.0
id_card_0014_glare,glare,id_number,DL-ZZ69232LA,DL-ZZ69232LA,1,1.0
id_card_0014_glare,glare,address,"56342 PATRICK CAMP, WALKERMOUTH, MI 40502","56342 PATRICK CAMP, WALKERMOUTH, MI 40502",1,1.0
id_card_0014_glare,glare,issue_date,2025-12-25,2025-12-25,1,1.0
id_card_0014_glare,glare,expiry_date,2032-12-23,2032-12-23,1,1.0
id_card_0014_jpeg,jpeg,name,SHELBY WALKER,SHELBY WALKER,1,1.0
id_card_0014_jpeg,jpeg,dob,1995-10-23,1995-10-23,1,1.0
id_card_0014_jpeg,jpeg,id_number,DL-ZZ69232LA,DL-ZZ69232LA,1,1.0
id_card_0014_jpeg,jpeg,address,"56342 PATRICK CAMP, WALKERMOUTH, MI 40502","56342 PATRICK CAMP, WALKERMOUTH, MI 40502",1,1.0
id_card_0014_jpeg,jpeg,issue_date,2025-12-25,2025-12-25,1,1.0
id_card_0014_jpeg,jpeg,expiry_date,2032-12-23,2032-12-23,1,1.0
id_card_0014_rotation,rotation,name,SHELBY WALKER,SHELBY WALKER,1,1.0
id_card_0014_rotation,rotation,dob,1995-10-23,1995-10-23,1,1.0
id_card_0014_rotation,rotation,id_number,DL-ZZ69232LA,DL-ZZ69232LA,1,1.0
id_card_0014_rotation,rotation,address,"56342 PATRICK CAMP, WALKERMOUTH, MI 40502","56342 PATRICK CAMP, WALKERMOUTH, MI 40502",1,1.0
id_card_0014_rotation,rotation,issue_date,2025-12-25,2032-12-23,0,0.7
id_card_0014_rotation,rotation,expiry_date,2032-12-23,2032-12-23,1,1.0
id_card_0015_blur,blur,name,CHERYL WILLIAMS,CHERYL WILLIAMS,1,1.0
id_card_0015_blur,blur,dob,1988-11-04,1988-11-04,1,1.0
id_card_0015_blur,blur,id_number,DL-ZR41458IV,DL-ZR41458IV,1,1.0
id_card_0015_blur,blur,address,"42940 CANDACE KEY, SAMUELHAVEN, DE 50989","42940 CANDACE KEY, SAMUELHAVEN, DE 50989",1,1.0
id_card_0015_blur,blur,issue_date,2023-07-21,2023-07-21,1,1.0
id_card_0015_blur,blur,expiry_date,2029-07-19,2029-07-19,1,1.0
id_card_0015_combined,combined,name,CHERYL WILLIAMS,CHERYL WILLIAMS,1,1.0
id_card_0015_combined,combined,dob,1988-11-04,1988-11-04,1,1.0
id_card_0015_combined,combined,id_number,DL-ZR41458IV,DL-ZR41458IV,1,1.0
id_card_0015_combined,combined,address,"42940 CANDACE KEY, SAMUELHAVEN, DE 50989","42940 CANDACE KEY, SAMUELHAVEN, DE 50989",1,1.0
id_card_0015_combined,combined,issue_date,2023-07-21,2023-07-21,1,1.0
id_card_0015_combined,combined,expiry_date,2029-07-19,2029-07-19,1,1.0
id_card_0015_glare,glare,name,CHERYL WILLIAMS,CHERYL WILLIAMS,1,1.0
id_card_0015_glare,glare,dob,1988-11-04,1988-11-04,1,1.0
id_card_0015_glare,glare,id_number,DL-ZR41458IV,DL-ZR41458IV,1,1.0
id_card_0015_glare,glare,address,"42940 CANDACE KEY, SAMUELHAVEN, DE 50989","42940 CANDACE KEY, SAMUELHAVEN, DE 50989",1,1.0
id_card_0015_glare,glare,issue_date,2023-07-21,2023-07-21,1,1.0
id_card_0015_glare,glare,expiry_date,2029-07-19,2029-07-19,1,1.0
id_card_0015_jpeg,jpeg,name,CHERYL WILLIAMS,CHERYL WILLIAMS,1,1.0
id_card_0015_jpeg,jpeg,dob,1988-11-04,1988-11-04,1,1.0
id_card_0015_jpeg,jpeg,id_number,DL-ZR41458IV,DL-ZR41458IV,1,1.0
id_card_0015_jpeg,jpeg,address,"42940 CANDACE KEY, SAMUELHAVEN, DE 50989","42940 CANDACE KEY, SAMUELHAVEN, DE 50989",1,1.0
id_card_0015_jpeg,jpeg,issue_date,2023-07-21,2023-07-21,1,1.0
id_card_0015_jpeg,jpeg,expiry_date,2029-07-19,2029-07-19,1,1.0
id_card_0015_rotation,rotation,name,CHERYL WILLIAMS,CHERYL WILLIAMS,1,1.0
id_card_0015_rotation,rotation,dob,1988-11-04,1988-11-04,1,1.0
id_card_0015_rotation,rotation,id_number,DL-ZR41458IV,DL-ZR41458IV,1,1.0
id_card_0015_rotation,rotation,address,"42940 CANDACE KEY, SAMUELHAVEN, DE 50989","42940 CANDACE KEY, SAMUELHAVEN, DE 50989",1,1.0
id_card_0015_rotation,rotation,issue_date,2023-07-21,2029-07-19,0,0.7
id_card_0015_rotation,rotation,expiry_date,2029-07-19,2029-07-19,1,1.0
id_card_0016_blur,blur,name,MEGAN ORR,MEGAN ORR,1,1.0
id_card_0016_blur,blur,dob,1975-11-08,1975-11-08,1,1.0
id_card_0016_blur,blur,id_number,DL-QV83561NU,DL-QV83561NU,1,1.0
id_card_0016_blur,blur,address,"484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654","484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654",1,1.0
id_card_0016_blur,blur,issue_date,2024-02-28,2024-02-28,1,1.0
id_card_0016_blur,blur,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0016_combined,combined,name,MEGAN ORR,MEGAN ORR,1,1.0
id_card_0016_combined,combined,dob,1975-11-08,1975-11-08,1,1.0
id_card_0016_combined,combined,id_number,DL-QV83561NU,DL-QV83561NU,1,1.0
id_card_0016_combined,combined,address,"484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654","484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654",1,1.0
id_card_0016_combined,combined,issue_date,2024-02-28,2024-02-28,1,1.0
id_card_0016_combined,combined,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0016_glare,glare,name,MEGAN ORR,MEGAN ORR,1,1.0
id_card_0016_glare,glare,dob,1975-11-08,1975-11-08,1,1.0
id_card_0016_glare,glare,id_number,DL-QV83561NU,DL-QV83561NU,1,1.0
id_card_0016_glare,glare,address,"484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654","484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654",1,1.0
id_card_0016_glare,glare,issue_date,2024-02-28,2024-02-28,1,1.0
id_card_0016_glare,glare,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0016_jpeg,jpeg,name,MEGAN ORR,MEGAN ORR,1,1.0
id_card_0016_jpeg,jpeg,dob,1975-11-08,1975-11-08,1,1.0
id_card_0016_jpeg,jpeg,id_number,DL-QV83561NU,DL-QV83561NU,1,1.0
id_card_0016_jpeg,jpeg,address,"484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654","484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654",1,1.0
id_card_0016_jpeg,jpeg,issue_date,2024-02-28,2024-02-28,1,1.0
id_card_0016_jpeg,jpeg,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0016_rotation,rotation,name,MEGAN ORR,MEGAN ORR,1,1.0
id_card_0016_rotation,rotation,dob,1975-11-08,1975-11-08,1,1.0
id_card_0016_rotation,rotation,id_number,DL-QV83561NU,DL-QV83561NU,1,1.0
id_card_0016_rotation,rotation,address,"484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654","484 NGUYEN SQUARE, ANGELABOROUGH, MT 87654",1,1.0
id_card_0016_rotation,rotation,issue_date,2024-02-28,2032-02-26,0,0.7
id_card_0016_rotation,rotation,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0017_blur,blur,name,CURTIS JOHNSON,CURTIS JOHNSON,1,1.0
id_card_0017_blur,blur,dob,1986-04-06,1986-04-06,1,1.0
id_card_0017_blur,blur,id_number,DL-BY80443LM,DL-BY80443LM,1,1.0
id_card_0017_blur,blur,address,"7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188","7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188",1,1.0
id_card_0017_blur,blur,issue_date,2023-01-24,2023-01-24,1,1.0
id_card_0017_blur,blur,expiry_date,2030-01-22,2030-01-22,1,1.0
id_card_0017_combined,combined,name,CURTIS JOHNSON,CURTIS JOHNSON,1,1.0
id_card_0017_combined,combined,dob,1986-04-06,1986-04-06,1,1.0
id_card_0017_combined,combined,id_number,DL-BY80443LM,DL-BY80443LM,1,1.0
id_card_0017_combined,combined,address,"7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188","7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188",1,1.0
id_card_0017_combined,combined,issue_date,2023-01-24,2023-01-24,1,1.0
id_card_0017_combined,combined,expiry_date,2030-01-22,2030-01-22,1,1.0
id_card_0017_glare,glare,name,CURTIS JOHNSON,CURTIS JOHNSON,1,1.0
id_card_0017_glare,glare,dob,1986-04-06,1986-04-06,1,1.0
id_card_0017_glare,glare,id_number,DL-BY80443LM,DL-BY80443LM,1,1.0
id_card_0017_glare,glare,address,"7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188","7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188",1,1.0
id_card_0017_glare,glare,issue_date,2023-01-24,2023-01-24,1,1.0
id_card_0017_glare,glare,expiry_date,2030-01-22,2030-01-22,1,1.0
id_card_0017_jpeg,jpeg,name,CURTIS JOHNSON,CURTIS JOHNSON,1,1.0
id_card_0017_jpeg,jpeg,dob,1986-04-06,1986-04-06,1,1.0
id_card_0017_jpeg,jpeg,id_number,DL-BY80443LM,DL-8Y80443LM,0,0.9167
id_card_0017_jpeg,jpeg,address,"7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188","7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188",1,1.0
id_card_0017_jpeg,jpeg,issue_date,2023-01-24,2023-01-24,1,1.0
id_card_0017_jpeg,jpeg,expiry_date,2030-01-22,2030-01-22,1,1.0
id_card_0017_rotation,rotation,name,CURTIS JOHNSON,CURTIS JOHNSON,1,1.0
id_card_0017_rotation,rotation,dob,1986-04-06,1986-04-06,1,1.0
id_card_0017_rotation,rotation,id_number,DL-BY80443LM,DL-BY80443LM,1,1.0
id_card_0017_rotation,rotation,address,"7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188","7738 LEON UNDERPASS APT. 148, CLARENCEBURY, TX 41188",1,1.0
id_card_0017_rotation,rotation,issue_date,2023-01-24,2030-01-22,0,0.7
id_card_0017_rotation,rotation,expiry_date,2030-01-22,2030-01-22,1,1.0
id_card_0018_blur,blur,name,LINDA DODSON DVM,LINDA DODSON DVM,1,1.0
id_card_0018_blur,blur,dob,1964-10-05,1964-10-05,1,1.0
id_card_0018_blur,blur,id_number,DL-TS17693YF,DL-TS17693YF,1,1.0
id_card_0018_blur,blur,address,"20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117","20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117",1,1.0
id_card_0018_blur,blur,issue_date,2023-12-09,2023-12-09,1,1.0
id_card_0018_blur,blur,expiry_date,2029-12-07,2029-12-07,1,1.0
id_card_0018_combined,combined,name,LINDA DODSON DVM,LINDA DODSON DVM,1,1.0
id_card_0018_combined,combined,dob,1964-10-05,1964-10-05,1,1.0
id_card_0018_combined,combined,id_number,DL-TS17693YF,DL-TS17693YF,1,1.0
id_card_0018_combined,combined,address,"20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117","20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117",1,1.0
id_card_0018_combined,combined,issue_date,2023-12-09,2023-12-09,1,1.0
id_card_0018_combined,combined,expiry_date,2029-12-07,2029-12-07,1,1.0
id_card_0018_glare,glare,name,LINDA DODSON DVM,LINDA DODSON DVM,1,1.0
id_card_0018_glare,glare,dob,1964-10-05,1964-10-05,1,1.0
id_card_0018_glare,glare,id_number,DL-TS17693YF,DL-TS17693YF,1,1.0
id_card_0018_glare,glare,address,"20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117","20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117",1,1.0
id_card_0018_glare,glare,issue_date,2023-12-09,2023-12-09,1,1.0
id_card_0018_glare,glare,expiry_date,2029-12-07,2029-12-07,1,1.0
id_card_0018_jpeg,jpeg,name,LINDA DODSON DVM,LINDA DODSON DVM,1,1.0
id_card_0018_jpeg,jpeg,dob,1964-10-05,1964-10-05,1,1.0
id_card_0018_jpeg,jpeg,id_number,DL-TS17693YF,DL-TS17693YF,1,1.0
id_card_0018_jpeg,jpeg,address,"20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117","20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117",1,1.0
id_card_0018_jpeg,jpeg,issue_date,2023-12-09,2023-12-09,1,1.0
id_card_0018_jpeg,jpeg,expiry_date,2029-12-07,2029-12-07,1,1.0
id_card_0018_rotation,rotation,name,LINDA DODSON DVM,LINDA DODSON DVM,1,1.0
id_card_0018_rotation,rotation,dob,1964-10-05,1964-10-05,1,1.0
id_card_0018_rotation,rotation,id_number,DL-TS17693YF,DL-TS17693YF,1,1.0
id_card_0018_rotation,rotation,address,"20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117","20163 LINDA SQUARE SUITE 083, SOUTH DENNISMOUTH, TN 70117",1,1.0
id_card_0018_rotation,rotation,issue_date,2023-12-09,2029-12-07,0,0.8
id_card_0018_rotation,rotation,expiry_date,2029-12-07,2029-12-07,1,1.0
id_card_0019_blur,blur,name,CHRIS REYES,CHRIS REYES,1,1.0
id_card_0019_blur,blur,dob,1986-02-05,1986-02-05,1,1.0
id_card_0019_blur,blur,id_number,DL-VE86872CQ,DL-VE86872CQ,1,1.0
id_card_0019_blur,blur,address,"487 JOSHUA CLUB, JIMMYMOUTH, MD 71299","487 JOSHUA CLUB, JIMMYMOUTH, MD 71299",1,1.0
id_card_0019_blur,blur,issue_date,2025-02-27,2025-02-27,1,1.0
id_card_0019_blur,blur,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0019_combined,combined,name,CHRIS REYES,CHRIS REYES,1,1.0
id_card_0019_combined,combined,dob,1986-02-05,1986-02-05,1,1.0
id_card_0019_combined,combined,id_number,DL-VE86872CQ,DL-VE86872CQ,1,1.0
id_card_0019_combined,combined,address,"487 JOSHUA CLUB, JIMMYMOUTH, MD 71299","487 JOSHUA CLUB, JIMMYMOUTH, MD 71299",1,1.0
id_card_0019_combined,combined,issue_date,2025-02-27,2025-02-27,1,1.0
id_card_0019_combined,combined,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0019_glare,glare,name,CHRIS REYES,CHRIS REYES,1,1.0
id_card_0019_glare,glare,dob,1986-02-05,1986-02-05,1,1.0
id_card_0019_glare,glare,id_number,DL-VE86872CQ,DL-VE86872CQ,1,1.0
id_card_0019_glare,glare,address,"487 JOSHUA CLUB, JIMMYMOUTH, MD 71299","487 JOSHUA CLUB, JIMMYMOUTH, MD 71299",1,1.0
id_card_0019_glare,glare,issue_date,2025-02-27,2025-02-27,1,1.0
id_card_0019_glare,glare,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0019_jpeg,jpeg,name,CHRIS REYES,CHRIS REYES,1,1.0
id_card_0019_jpeg,jpeg,dob,1986-02-05,1986-02-05,1,1.0
id_card_0019_jpeg,jpeg,id_number,DL-VE86872CQ,DL-VE86872CQ,1,1.0
id_card_0019_jpeg,jpeg,address,"487 JOSHUA CLUB, JIMMYMOUTH, MD 71299","487 JOSHUA CLUB, JIMMYMOUTH, MD 71299",1,1.0
id_card_0019_jpeg,jpeg,issue_date,2025-02-27,2025-02-27,1,1.0
id_card_0019_jpeg,jpeg,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0019_rotation,rotation,name,CHRIS REYES,CHRIS REYES,1,1.0
id_card_0019_rotation,rotation,dob,1986-02-05,1986-02-05,1,1.0
id_card_0019_rotation,rotation,id_number,DL-VE86872CQ,DL-VE86872CQ,1,1.0
id_card_0019_rotation,rotation,address,"487 JOSHUA CLUB, JIMMYMOUTH, MD 71299","487 JOSHUA CLUB, JIMMYMOUTH, MD 71299",1,1.0
id_card_0019_rotation,rotation,issue_date,2025-02-27,2032-02-26,0,0.7
id_card_0019_rotation,rotation,expiry_date,2032-02-26,2032-02-26,1,1.0
id_card_0020_blur,blur,name,GEORGE SHELTON,GEORGE SHELTON,1,1.0
id_card_0020_blur,blur,dob,1959-06-05,1959-06-05,1,1.0
id_card_0020_blur,blur,id_number,DL-AD66587NA,DL-AD66587NA,1,1.0
id_card_0020_blur,blur,address,"096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155","096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155",1,1.0
id_card_0020_blur,blur,issue_date,2022-08-18,2022-08-18,1,1.0
id_card_0020_blur,blur,expiry_date,2027-08-17,2027-08-17,1,1.0
id_card_0020_combined,combined,name,GEORGE SHELTON,GEORGE SHELTON,1,1.0
id_card_0020_combined,combined,dob,1959-06-05,1959-06-05,1,1.0
id_card_0020_combined,combined,id_number,DL-AD66587NA,DL-AD66587NA,1,1.0
id_card_0020_combined,combined,address,"096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155","096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155",1,1.0
id_card_0020_combined,combined,issue_date,2022-08-18,2022-08-18,1,1.0
